Submission ID,Respondent ID,Submitted at,Loan Id,"Using a scale from 0 (not likely) to 10 (very likely), how likely are you to recommend MoPhones to friends or family?",What is the main reason for your score?,What is one thing we could do to improve your experience with us?,Are you happy with the quality and performance of your MoPhones device?,Are you happy with the service and support provided by MoPhones?,Have you ever experienced a delay in your payment reflecting in your Mophones account?,Have you ever had difficulty getting assistance from MoPhones customer support when needed?,(If Yes) – Please describe the challenge you faced and how we can improve your experience.,Have you experienced any battery-related issues with your MoPhones device?,Have you used the MoPhones app (MoApp) to manage your account or make payments?,Which communication channel do you prefer when contacting MoPhones for inquiries or support?,Have you ever had your phone lock despite making a payment on time?,Any other Feedback?,nps_score,nps_group,LOAN_ID,REPORTING_DATE,delta_days,ACCOUNT_STATUS,DAYS_PAST_DUE,ARREARS_PROXY,BALANCE,AGE_BAND,INCOME_BAND,GENDER
rjVBaKX,89G67o,2025/07/24 01:39,recfv4Kqvj7hNw9i2,7,,,Yes,Yes,Yes,"No, I have never looked for customer care",,No,"Yes, and I am satisfied with the MoApp",Reach Out via a Sales Agent,No,,7,Passive,recfv4Kqvj7hNw9i2,2025/09/30,68,current,0,0,34000,,"30,000–49,999",Male
rjVBaKX,89G67o,2025/07/24 01:39,recfv4Kqvj7hNw9i2,7,,,Yes,Yes,Yes,"No, I have never looked for customer care",,No,"Yes, and I am satisfied with the MoApp",Reach Out via a Sales Agent,No,,7,Passive,recfv4Kqvj7hNw9i2,2025/09/30,68,current,0,0,34000,,"30,000–49,999",Male
rjWVALM,2Ea8oK9,2025/11/11 03:50,recGog4RSwof7p5HA,10,Very effective customer care services,Be sharing more sale offers whenever you have.,,,,,,,,,,,10,Promoter,recGog4RSwof7p5HA,2025/09/30,42,current,0,0,77860,,"150,000 and above",Female
rjWVALM,2Ea8oK9,2025/11/11 03:50,recGog4RSwof7p5HA,10,Very effective customer care services,Be sharing more sale offers whenever you have.,,,,,,,,,,,10,Promoter,recGog4RSwof7p5HA,2025/09/30,42,current,0,0,77860,,"150,000 and above",Female
rjY6E82,5BX2x7v,2025/10/07 14:55,rec930FTxCoNOb8Db,0,Poor customer care and service!,"You have my report. I cant hear anything from my phone. I pay my dues on time but no network. I have to use an alternative phone to manage my business and very important calls. Leaving my phone for repair for 48 hours is absurd😡, inconsiderate and unacceptable. Yet you will still block me off communication if I dont pay!. What a shame i have to use alternative phones for all and MPESA 😡",,,,,,,,,,,0,Detractor,rec930FTxCoNOb8Db,2025/09/30,7,current,0,0,16200,,"50,000–99,999",
rjY6K4v,Ekq0W02,2025/10/07 14:47,rec0I3y5QktQDqkpj,10,,,,,,,,,,,,,10,Promoter,rec0I3y5QktQDqkpj,2025/09/30,7,closed,0,1180,0,,,
rjY6ZGo,vGX2KJA,2025/10/07 16:35,recuGMkR576N8p845,10,Operatin is nice,Nalipanga kila siku lakini nashindwa ati kuna deni ya 2000 na 60 how?,,,,,,,,,,,10,Promoter,recuGMkR576N8p845,2025/09/30,7,current,0,0,33900,,"100,000–149,999",Male
rjY6ZGo,vGX2KJA,2025/10/07 16:35,recuGMkR576N8p845,10,Operatin is nice,Nalipanga kila siku lakini nashindwa ati kuna deni ya 2000 na 60 how?,,,,,,,,,,,10,Promoter,recuGMkR576N8p845,2025/09/30,7,current,0,0,33900,,"100,000–149,999",Male
rjY6gPX,ODQ1x6M,2025/10/07 15:46,rec4mbScaK9uUoXKK,0,,,,,,,,,,,,,0,Detractor,rec4mbScaK9uUoXKK,2025/12/30,84,current,0,0,39780,,"100,000–149,999",Male
rjY6k7R,Npq0LOp,2025/10/07 15:34,recF7NFz221C59n6M,8,"I over pay my weekly payments, which are over payed by around 2 weeks. I don't know why my phone would be locked anytime am delayed.",Manage your coordination on payment status,,,,,,,,,,,8,Passive,recF7NFz221C59n6M,2025/09/30,7,current,0,441,66519,,,
rjY6lNX,yPXDJ58,2025/10/07 14:43,recgETbvhq0X7V8R5,8,,,,,,,,,,,,,8,Passive,recgETbvhq0X7V8R5,2025/09/30,7,closed,0,0,0,,,
rjY6p9L,yPXDqRB,2025/10/07 15:56,recrLhfYw6M5cpxZA,5,"1. There’s no iPhone app version
 2. The USSD app/menu has wrong/dead links. Barely usable
 3. I wish I could see all my transactions on the app (total loan, interest paid & balance amounts)
 4. Customer support is not available before 9am! They should be available (in shifts)",There should be an apple/iPhone app,,,,,,,,,,,5,Detractor,recrLhfYw6M5cpxZA,2025/12/30,84,current,0,0,63000,,"50,000–99,999",
rjY6vBv,gDb4LxD,2025/10/07 15:35,recACZXbkqh68lAhg,10,Affordable,"The statement on lock screen saying ""THIS DEVICE BELONGS TO YOUR ORGANISATION""...sucks 🤥",,,,,,,,,,,10,Promoter,recACZXbkqh68lAhg,2025/09/30,7,current,0,0,5530,,"30,000–49,999",
rjYE28o,D4qDzJX,2025/10/08 06:11,rec21cQy8LKikt3d8,10,Good customer service and quality phones,Having variety of phones,,,,,,,,,,,10,Promoter,rec21cQy8LKikt3d8,2025/09/30,8,closed,0,1090,0,,,
rjYLrjo,RGWLB0l,2025/10/08 14:27,rec7BX1DrUn89HEHM,10,Its best,Favourable terms like payment monthly,,,,,,,,,,,10,Promoter,rec7BX1DrUn89HEHM,2025/12/30,83,arrears,1,0,47170,,"30,000–49,999",Male
rjYLrjo,RGWLB0l,2025/10/08 14:27,rec7BX1DrUn89HEHM,10,Its best,Favourable terms like payment monthly,,,,,,,,,,,10,Promoter,rec7BX1DrUn89HEHM,2025/12/30,83,arrears,1,0,47170,,"30,000–49,999",Male
rjYR4eL,rjDgXj5,2025/10/12 05:20,recDfQBIBnbUcO21O,,Good phone 2,You no good phone,,,,,,,,,,,,Unknown,recDfQBIBnbUcO21O,2025/09/30,12,default,497,0,73690,,,
rjYlP7o,7RXZ7J6,2025/10/07 17:55,rec5NC5QbX0hUBmm1,,8,8,,,,,,,,,,,,Unknown,rec5NC5QbX0hUBmm1,2025/09/30,7,default,217,0,24790,,"50,000–99,999",Male
rjYlblM,VLpVjva,2025/10/07 19:55,receLhxpuuABIj8mW,10,Mophones is good company,Mtu akiitisha simu mnapea Ile ameitisha,,,,,,,,,,,10,Promoter,receLhxpuuABIj8mW,2025/09/30,7,closed,0,10140,0,,"100,000–149,999",
rjYlqXX,V2MobM,2025/10/07 19:29,rec9aeVGkdEwc9Ham,5,After sale service not properly handled,Any phone sold by you should be serviced whether on loan or not,,,,,,,,,,,5,Detractor,rec9aeVGkdEwc9Ham,2025/09/30,7,closed,0,0,0,,,
rjYlyjl,VLp8yDv,2025/10/07 17:10,recJ5LHoyWvCyyBMl,10,The phone condition is good and the customer service,Everything is good for now,,,,,,,,,,,10,Promoter,recJ5LHoyWvCyyBMl,2025/12/30,84,current,0,2910,34920,,"10,000–19,999",
rja2B0L,Q9EoXp,2025/05/06 15:46,recJuLgdkUFP3SztR,10,,,Yes,Yes,No,No,,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,,10,Promoter,recJuLgdkUFP3SztR,2025/03/30,37,current,0,1640,14600,,,
rja2Ge5,eOoL2l,2025/05/06 17:10,recEsS2D7p5G3iorU,10,,,Yes,Yes,No,No,Your services are good 👍,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,No,10,Promoter,recEsS2D7p5G3iorU,2025/06/30,55,current,0,1,100799,,,
rjarQMp,8DrLpY,2025/05/06 11:23,recb0AUkHgdl8XtvI,10,,,,,,,,,,,,,10,Promoter,recb0AUkHgdl8XtvI,2025/12/30,238,arrears,1,0,65280,,"150,000 and above",Male
rjarQMp,8DrLpY,2025/05/06 11:23,recb0AUkHgdl8XtvI,10,,,,,,,,,,,,,10,Promoter,recb0AUkHgdl8XtvI,2025/12/30,238,arrears,1,0,65280,,"150,000 and above",Male
rjarepo,10RlJO,2025/05/06 11:54,recvQF8wbPVq5uNnB,8,,,Yes,Yes,No,No,No challenge,Yes,"Yes, and I am satisfied with the MoApp",MoPhones App,No,No,8,Passive,recvQF8wbPVq5uNnB,2025/03/30,37,current,0,0,69960,,"30,000–49,999",Female
rjb46Eo,9q90DAp,2025/12/02 14:49,recHVjxSDdCxHVKdE,1,"It's has petty limitations that makes the phone useless sometimes, you can't download your own apps unless you visit the shop","Give full access to people paying for their phones, it's seems you pay but you are limited to use,what is the essence of paying if you can't use",,,,,,,,,,,1,Detractor,recHVjxSDdCxHVKdE,2025/12/30,28,current,0,0,27800,,"50,000–99,999",Male
rjb4kj5,rjavj4o,2025/12/02 15:36,recufebWuUmEDIYRs,9,,,,,,,,,,,,,9,Promoter,recufebWuUmEDIYRs,2025/12/30,28,current,0,6800,85900,,,
rjb4rdv,VLj7v4N,2025/12/02 15:25,rec1IARLe0MIh5wK3,3,You don't offer prompt solutions. I have trained concerns about my battery but not getting the deserved assistance,Give customers genuine report regarding the phones utility. The Heat experienced in my phone is more than infinix and Techno,,,,,,,,,,,3,Detractor,rec1IARLe0MIh5wK3,2025/12/30,28,current,0,15240,23160,,"50,000–99,999",Male
rjbzBDp,4M2lj5,2025/12/03 06:45,recqNva8h3v0CDRz6,9,To be better,Quick response to calls,,,,,,,,,,,9,Promoter,recqNva8h3v0CDRz6,2025/12/30,27,current,0,0,18900,,"20,000–29,999",Male
rjg07AX,xXrbdd5,2025/10/25 22:02,recky3DmwojhxSwxc,8,The quality and efficiency from the company,Payment notices reminders.,,,,,,,,,,,8,Passive,recky3DmwojhxSwxc,2025/09/30,25,current,0,0,13090,,"100,000–149,999",
rjg6WBo,AY9g0D,2025/10/24 09:59,recz9P2LdiWAYmkfD,7,High interest rate,Lower the interest,,,,,,,,,,,7,Passive,recz9P2LdiWAYmkfD,2025/09/30,24,current,0,0,18850,,,
rjgK2dM,J9qYgMY,2025/10/24 16:04,recvpCSY7Lf5TGuHP,10,,,,,,,,,,,,,10,Promoter,recvpCSY7Lf5TGuHP,2025/09/30,24,current,0,1000,8360,,"50,000–99,999",Male
rjgLdll,k4pb4e,2025/10/25 08:07,recrQZigDi47GG0Xd,8,I love mophones,Be giving out loans,,,,,,,,,,,8,Passive,recrQZigDi47GG0Xd,2025/09/30,25,current,0,0,9750,,"30,000–49,999",Male
rjgNekX,dX1RBz,2025/10/30 03:20,rec7r7oItBOZJTUFn,10,Your products are legit and having a reliable customer care is so amazing as well.,You can consider rewarding customers when they bring a customer who also buys on cash cause it's still a recommendation.,,,,,,,,,,,10,Promoter,rec7r7oItBOZJTUFn,2025/09/30,30,current,0,0,13360,,,Male
rjk5B5N,jaDNv1R,2025/09/21 05:39,recxkJrdfJhdqu4rI,8,,,Yes,Yes,No,,,,,,,,8,Passive,recxkJrdfJhdqu4rI,2025/09/30,9,current,0,1470,43980,,"150,000 and above",Female
rjkR9ZX,oqRGlx,2025/09/25 13:55,rec6ySPxPhQmuBCKP,8,,,Yes,Yes,No,No,No,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,No,8,Passive,rec6ySPxPhQmuBCKP,2025/09/30,5,current,0,2860,33860,,"10,000–19,999",Male
rjkR9ZX,oqRGlx,2025/09/25 13:55,rec6ySPxPhQmuBCKP,8,,,Yes,Yes,No,No,No,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,No,8,Passive,rec6ySPxPhQmuBCKP,2025/09/30,5,current,0,2860,33860,,"10,000–19,999",Male
rjkR9ZX,oqRGlx,2025/09/25 13:55,rec6ySPxPhQmuBCKP,8,,,Yes,Yes,No,No,No,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,No,8,Passive,rec6ySPxPhQmuBCKP,2025/09/30,5,current,0,2860,33860,,"10,000–19,999",Male
rjkREOM,yPPDVWW,2025/09/25 12:38,rec4B9MUt2z2Q7mBO,9,,,Yes,Yes,No,Yes,,,,,,,9,Promoter,rec4B9MUt2z2Q7mBO,2025/09/30,5,current,0,0,96000,,"20,000–29,999",Male
rjkREOM,yPPDVWW,2025/09/25 12:38,rec4B9MUt2z2Q7mBO,9,,,Yes,Yes,No,Yes,,,,,,,9,Promoter,rec4B9MUt2z2Q7mBO,2025/09/30,5,current,0,0,96000,,"20,000–29,999",Male
rjkREOM,yPPDVWW,2025/09/25 12:38,rec4B9MUt2z2Q7mBO,9,,,Yes,Yes,No,Yes,,,,,,,9,Promoter,rec4B9MUt2z2Q7mBO,2025/09/30,5,current,0,0,96000,,"20,000–29,999",Male
rjkRJDl,LZZXDgJ,2025/09/25 13:09,recHdg4PVHcMPyAWd,10,,,Yes,Yes,No,No,No challenges at all,Yes,"No, I have never used it",Free SMS – 25044,No,No other,10,Promoter,recHdg4PVHcMPyAWd,2025/09/30,5,closed,0,0,0,,,
rjkRdE2,dByPay,2025/09/25 12:55,reczmdCEsi8fe1xHf,5,,,Yes,Yes,No,Yes,If someone has paid pls try to upgrade automatic,No,"No, I have never used it",Free SMS – 25044,Yes,Try to put it automatic,5,Detractor,reczmdCEsi8fe1xHf,2025/09/30,5,current,0,0,40040,,"10,000–19,999",Female
rjkRpKl,9qqOZ21,2025/09/25 13:30,recVvBc6MVLeKwcSZ,8,,,Yes,Yes,No,No,,,,,,,8,Passive,recVvBc6MVLeKwcSZ,2025/09/30,5,closed,0,0,0,,"10,000–19,999",Male
rjkRpKl,9qqOZ21,2025/09/25 13:30,recVvBc6MVLeKwcSZ,8,,,Yes,Yes,No,No,,,,,,,8,Passive,recVvBc6MVLeKwcSZ,2025/09/30,5,closed,0,0,0,,"10,000–19,999",Male
rjkRpKl,9qqOZ21,2025/09/25 13:30,recVvBc6MVLeKwcSZ,8,,,Yes,Yes,No,No,,,,,,,8,Passive,recVvBc6MVLeKwcSZ,2025/09/30,5,closed,0,0,0,,"10,000–19,999",Male
rjkRpKl,9qqOZ21,2025/09/25 13:30,recVvBc6MVLeKwcSZ,8,,,Yes,Yes,No,No,,,,,,,8,Passive,recVvBc6MVLeKwcSZ,2025/09/30,5,closed,0,0,0,,"10,000–19,999",Male
rjkRpKl,9qqOZ21,2025/09/25 13:30,recVvBc6MVLeKwcSZ,8,,,Yes,Yes,No,No,,,,,,,8,Passive,recVvBc6MVLeKwcSZ,2025/09/30,5,closed,0,0,0,,"10,000–19,999",Male
rjkRpKl,9qqOZ21,2025/09/25 13:30,recVvBc6MVLeKwcSZ,8,,,Yes,Yes,No,No,,,,,,,8,Passive,recVvBc6MVLeKwcSZ,2025/09/30,5,closed,0,0,0,,"10,000–19,999",Male
rjkRpKl,9qqOZ21,2025/09/25 13:30,recVvBc6MVLeKwcSZ,8,,,Yes,Yes,No,No,,,,,,,8,Passive,recVvBc6MVLeKwcSZ,2025/09/30,5,closed,0,0,0,,"10,000–19,999",Male
rjkRpKl,9qqOZ21,2025/09/25 13:30,recVvBc6MVLeKwcSZ,8,,,Yes,Yes,No,No,,,,,,,8,Passive,recVvBc6MVLeKwcSZ,2025/09/30,5,closed,0,0,0,,"10,000–19,999",Male
rjkRpKl,9qqOZ21,2025/09/25 13:30,recVvBc6MVLeKwcSZ,8,,,Yes,Yes,No,No,,,,,,,8,Passive,recVvBc6MVLeKwcSZ,2025/09/30,5,closed,0,0,0,,"10,000–19,999",Male
rjoyl4R,x8BDWG,2025/05/20 02:14,recOVJ2H3AWY7f7lS,10,,,Yes,Yes,No,Yes,"I called when it was urgent but you didn't pick.
 always be punctual on picking calls",Yes,"Yes, and I am satisfied with the MoApp",MoPhones App,No,thanks for the good service,10,Promoter,recOVJ2H3AWY7f7lS,2025/06/30,41,default,90,0,51520,,,Male
rjpQ2zL,WOrdMNv,2025/11/05 18:00,recnsf1eochRVZ9jy,0,"I felt conned. I ordered a phone,delivered but after two days it failed to charge. When I took it back to the office,I was not given another phone but told there was no refund.",Learn to act when your gadgets fails clients,,,,,,,,,,,0,Detractor,recnsf1eochRVZ9jy,2025/09/30,36,default,494,0,67320,,,
rjpQ5xM,dWNVavo,2025/11/05 16:40,rec2Om8LXzZ9jBhpP,7,,,,,,,,,,,,,7,Passive,rec2Om8LXzZ9jBhpP,2025/09/30,36,current,0,660,31020,,"10,000–19,999",Male
rjpR0Wo,P79aPV,2025/11/05 14:36,rec2TMpvEiDC181eU,4,You guys don't keep promises,Fulfill your promises,,,,,,,,,,,4,Detractor,rec2TMpvEiDC181eU,2025/09/30,36,current,0,0,33800,,"30,000–49,999",Male
rjpR2K2,A7K0O0y,2025/11/05 14:39,recICbsFSOjveB9uK,1,"Poor and faulty gadget from the beginning, you people trying to make me look stupid that the I spoiled the phone yet it was faulty",Stop bringing fake gadgets,,,,,,,,,,,1,Detractor,recICbsFSOjveB9uK,2025/09/30,36,current,0,0,27550,,"20,000–29,999",Female
rjpR2K2,A7K0O0y,2025/11/05 14:39,recICbsFSOjveB9uK,1,"Poor and faulty gadget from the beginning, you people trying to make me look stupid that the I spoiled the phone yet it was faulty",Stop bringing fake gadgets,,,,,,,,,,,1,Detractor,recICbsFSOjveB9uK,2025/09/30,36,current,0,0,27550,,"20,000–29,999",Female
rjpR2K2,A7K0O0y,2025/11/05 14:39,recICbsFSOjveB9uK,1,"Poor and faulty gadget from the beginning, you people trying to make me look stupid that the I spoiled the phone yet it was faulty",Stop bringing fake gadgets,,,,,,,,,,,1,Detractor,recICbsFSOjveB9uK,2025/09/30,36,current,0,0,27550,,"20,000–29,999",Female
rjpR2K2,A7K0O0y,2025/11/05 14:39,recICbsFSOjveB9uK,1,"Poor and faulty gadget from the beginning, you people trying to make me look stupid that the I spoiled the phone yet it was faulty",Stop bringing fake gadgets,,,,,,,,,,,1,Detractor,recICbsFSOjveB9uK,2025/09/30,36,current,0,0,27550,,"20,000–29,999",Female
rjpR2y5,5J9dkZ,2025/11/05 14:38,recEs5aqpy5Me9GZM,3,The gadget's net is poor,Ensure strong network ...people find me off yet the phone is on,,,,,,,,,,,3,Detractor,recEs5aqpy5Me9GZM,2025/09/30,36,current,0,0,31640,,"10,000–19,999",Male
rjpR2zN,pgBY7b,2025/11/05 14:41,recbsc9o29FK4fopC,10,mophones is excellent,nothing,,,,,,,,,,,10,Promoter,recbsc9o29FK4fopC,2025/09/30,36,current,0,0,22940,,"150,000 and above",Male
rjpR2zN,pgBY7b,2025/11/05 14:41,recbsc9o29FK4fopC,10,mophones is excellent,nothing,,,,,,,,,,,10,Promoter,recbsc9o29FK4fopC,2025/09/30,36,current,0,0,22940,,"150,000 and above",Male
rjpRDBX,RqVJDd,2025/11/05 13:24,recK6Q7jxS6DnwZbt,3,,,,,,,,,,,,,3,Detractor,recK6Q7jxS6DnwZbt,2025/12/30,55,current,0,1,88359,,,
rjpRWz2,R1agll,2025/11/05 15:19,recEQqTtcIUQejjn5,0,"My phone keep locking even if I have paid,and it overheat",Direct customer care call instead to come coz some of us come from fur,,,,,,,,,,,0,Detractor,recEQqTtcIUQejjn5,2025/09/30,36,current,0,0,13970,,"50,000–99,999",
rjrJgoN,9bVvpG,2025/08/13 19:44,recLZRuICczMBuHMM,10,,,Yes,Yes,No,No,No challenge so far.,No,"Yes, and I am satisfied with the MoApp",Free SMS – 25044,Yes,This is my second phone and the experience is amazing so far.,10,Promoter,recLZRuICczMBuHMM,2025/09/30,48,current,0,0,104550,,,
rjrLG6R,EyOZGA,2025/08/13 06:06,rech79mH5Vp4qhLM1,,,,,Yes,,,,,,,,,,Unknown,rech79mH5Vp4qhLM1,2025/09/30,48,arrears,18,0,71200,,"50,000–99,999",Female
rjrLKdN,bbJ84o,2025/08/12 15:33,recJavHAOKfKG7Fy4,3,,,Yes,No,Yes,No,,,,,,,3,Detractor,recJavHAOKfKG7Fy4,2025/09/30,49,arrears,36,0,45490,,"10,000–19,999",Female
rjrLMBN,LR2BbG,2025/08/12 17:26,rece9YR9LFZKxzYc2,10,,,Yes,Yes,No,"No, I have never looked for customer care",No challenge,No,"Yes, and I am satisfied with the MoApp",MoPhones App,No,No really,10,Promoter,rece9YR9LFZKxzYc2,2025/09/30,49,arrears,5,0,40950,,"10,000–19,999",Female
rjrLOQl,1qaKo1,2025/08/12 15:08,recr9qWM7YAUGPMfI,5,,,No,Yes,No,No,My phone has a finger print issues dost register finger prints,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,Expecting feedback,5,Detractor,recr9qWM7YAUGPMfI,2025/09/30,49,arrears,3,0,53100,,"30,000–49,999",Male
rjrLPOp,0NWPy0,2025/08/12 15:17,recOppISfb7sthyEJ,6,,,Yes,Yes,No,"No, I have never looked for customer care",Nil,Yes,"Yes, but I am not satisfied with the MoApp",Reach Out via a Sales Agent,No,Nil,6,Detractor,recOppISfb7sthyEJ,2025/09/30,49,arrears,13,0,30360,,"150,000 and above",Male
rjrLPe2,YNAr4d,2025/08/12 15:20,recjGYYUOhDKPANiw,2,,,No,Yes,No,No,"I would like to request a payment on daily basis too, this weekly is indeed so expensive.",Yes,"Yes, and I am satisfied with the MoApp",Free SMS – 25044,No,Introduce daily payments too,2,Detractor,recjGYYUOhDKPANiw,2025/06/30,43,current,0,70,70450,,"20,000–29,999",Male
rjrLPe2,YNAr4d,2025/08/12 15:20,recjGYYUOhDKPANiw,2,,,No,Yes,No,No,"I would like to request a payment on daily basis too, this weekly is indeed so expensive.",Yes,"Yes, and I am satisfied with the MoApp",Free SMS – 25044,No,Introduce daily payments too,2,Detractor,recjGYYUOhDKPANiw,2025/06/30,43,current,0,70,70450,,"20,000–29,999",Male
rjrLa5v,oXjANP,2025/08/12 14:58,recEA1c5qdbi1Ljjy,0,,,Yes,Yes,No,No,No,Yes,"Yes, and I am satisfied with the MoApp",MoPhones App,No,Am ok,0,Detractor,recEA1c5qdbi1Ljjy,2025/06/30,43,current,0,0,55860,,"50,000–99,999",Male
rjrLbJR,KdjyM8,2025/08/12 16:59,recIDJVy6uDsyNLWv,10,,,Yes,Yes,No,No,,,,,,,10,Promoter,recIDJVy6uDsyNLWv,2025/06/30,43,arrears,3,0,41650,,"10,000–19,999",Male
rjrLbJR,KdjyM8,2025/08/12 16:59,recIDJVy6uDsyNLWv,10,,,Yes,Yes,No,No,,,,,,,10,Promoter,recIDJVy6uDsyNLWv,2025/06/30,43,arrears,3,0,41650,,"10,000–19,999",Male
rjrLqxN,J54BJR,2025/12/18 17:52,recfxXnoFRBDXGDO9,2,"Too expensive, the interest is too high, strict rules for default even for 2nd buyers, kindly send reminders before locking the phones it's embarrassing","Lower your interest rate, allow 2nd buyers for extensions and do not restrict locking phones for none payments, send reminders before locking the phone. Its embarrassing",Yes,No,Yes,No,,No,,,,,2,Detractor,recfxXnoFRBDXGDO9,2025/12/30,12,current,0,0,121399,,"Below 5,000",Male
rjrLy4o,yVa9M0,2025/08/12 14:40,recE0eTfb36D3Cm5X,4,,,No,No,No,Yes,I have been reaching customer care on the issue with my battery life.and it's not responding.i wish to return this device immediately,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,I would wish to return this device immediately,4,Detractor,recE0eTfb36D3Cm5X,2025/09/30,49,current,0,0,42120,,"50,000–99,999",Female
vG0WBrA,JNgxez,2025/08/23 16:19,recr5Uw4lJfgLU6Wl,0,,,No,No,,,,,,,,,0,Detractor,recr5Uw4lJfgLU6Wl,2025/09/30,38,arrears,30,0,42000,,"20,000–29,999",Male
vG0rLJ0,Vk8eKv,2025/08/19 15:21,recTKRuxsIYhdsrYP,7,,,Yes,Yes,No,"No, I have never looked for customer care",Most of devius like my devius have poor battery life they can't even last whole day but the phone its just perfect I can't wait for my third device,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,Mophone best phone Campany ever,7,Passive,recTKRuxsIYhdsrYP,2025/09/30,42,current,0,14600,63000,,"Below 5,000",Male
vG0rLJ0,Vk8eKv,2025/08/19 15:21,recTKRuxsIYhdsrYP,7,,,Yes,Yes,No,"No, I have never looked for customer care",Most of devius like my devius have poor battery life they can't even last whole day but the phone its just perfect I can't wait for my third device,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,Mophone best phone Campany ever,7,Passive,recTKRuxsIYhdsrYP,2025/09/30,42,current,0,14600,63000,,"5,000–9,999",Male
vG0rLJ0,Vk8eKv,2025/08/19 15:21,recTKRuxsIYhdsrYP,7,,,Yes,Yes,No,"No, I have never looked for customer care",Most of devius like my devius have poor battery life they can't even last whole day but the phone its just perfect I can't wait for my third device,Yes,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,Mophone best phone Campany ever,7,Passive,recTKRuxsIYhdsrYP,2025/09/30,42,current,0,14600,63000,,"Below 5,000",Male
vG0rP9X,5y2Y0d,2025/08/19 14:44,rec5QdoOYIVY0jQ3y,4,,,Yes,Yes,No,"No, I have never looked for customer care",Installing some apps,No,"No, I have never used it",Free SMS – 25044,Yes,I can't install some apps,4,Detractor,rec5QdoOYIVY0jQ3y,2025/09/30,42,current,0,500,28540,,"10,000–19,999",Female
vG0rW5Q,VkVENg,2025/08/19 16:06,reclPAWkQ3luVqJXx,7,,,Yes,Yes,No,No,Null,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,No,No,7,Passive,reclPAWkQ3luVqJXx,2025/09/30,42,current,0,6040,11660,,"10,000–19,999",Male
vG0rWe0,OWL1l8,2025/08/19 16:06,rece0pjZcRuVLm8MH,0,,,No,No,No,Yes,,,,,,,0,Detractor,rece0pjZcRuVLm8MH,2025/09/30,42,default,101,0,53250,,"50,000–99,999",Male
vG0rWe0,OWL1l8,2025/08/19 16:06,rece0pjZcRuVLm8MH,0,,,No,No,No,Yes,,,,,,,0,Detractor,rece0pjZcRuVLm8MH,2025/09/30,42,default,101,0,53250,,"50,000–99,999",Male
vG0rgZ0,OWLDP8,2025/08/19 16:10,recMfqnrdZn5GMvHT,8,,,Yes,Yes,Yes,,,,,,,,8,Passive,recMfqnrdZn5GMvHT,2025/09/30,42,closed,0,0,0,,"50,000–99,999",Male
vG1lvz8,reOd6X,2025/11/24 17:49,rec68LtAAY3PB5eZQ,7,Drains power but the services are good,Battery life,,,,,,,,,,,7,Passive,rec68LtAAY3PB5eZQ,2025/12/30,36,closed,0,14200,0,,"10,000–19,999",Male
vG2k8KX,jKQYEQ,2025/07/22 15:28,recNIiMy81fXEe1X0,10,,,Yes,Yes,Yes,Yes,I made my payments and the device was unlocked.Tried to reach customer care but failed .Iwas told it was not working hours,No,"Yes, and I am satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,Make the customer care number available 24hours,10,Promoter,recNIiMy81fXEe1X0,2025/12/30,161,arrears,7,0,57489,,,Male
vG2kJ2A,QG5vZA,2025/07/22 14:22,recXd10VxL75TFfBK,4,,,Yes,Yes,Yes,No,Nowadays the phone keeps locking yet I always pay on time,No,"Yes, but I am not satisfied with the MoApp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,No,4,Detractor,recXd10VxL75TFfBK,2025/06/30,22,current,0,10,54050,,"50,000–99,999",Female
